Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX3541453	SRR6450475	2018-05-09 18:35:20	2018-01-08 19:48:53	23818597	4750204681	23818597	199	1870		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/450/SRR6450475/SRR6450475.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP128589	PRJNA429034	2.0	429034	SRS2819434	SAMN08328316	simple	120045	Zymomonas mobilis subsp. mobilis	GSM2915574							no					GEO	SRA645057		public	1D40CB7A851ED518218E1216CDFDF5D1	74168497D712276363C8E45924A2C9F4		
SRX5252024	SRR8444891	2019-01-23 17:35:17	2019-01-15 16:09:00	13716389	1385355289	0	101	429		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444891/SRR8444891.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253730	SAMN10752137	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563812							no					GEO	SRA835179		public	EBC6E379739CBAF31F0AAE622F1286C1	FACE9D5954800FE813319453C02BC599		
SRX5252025	SRR8444892	2019-01-23 17:35:17	2019-01-15 16:08:35	12062223	1218284523	0	101	381		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444892/SRR8444892.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253731	SAMN10752136	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563813							no					GEO	SRA835179		public	D9FDA1D2AC2422AA45EF328BF18A80FE	608C8D76A1BE8FC2E0CACEA1049385E7		
SRX5252026	SRR8444893	2019-01-23 17:35:17	2019-01-15 16:07:25	9026043	911630343	0	101	290		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444893/SRR8444893.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253732	SAMN10752135	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563814							no					GEO	SRA835179		public				
SRX5252027	SRR8444894	2019-01-23 17:35:17	2019-01-15 16:07:49	11343588	1145702388	0	101	402		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444894/SRR8444894.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253733	SAMN10752133	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563815							no					GEO	SRA835179		public	AD0A796EE130DC8C15EC4BBBBA74D270	67B60A1CCD1A956B8096C7A6E945702A		
SRX5252028	SRR8444895	2019-01-23 17:35:17	2019-01-15 16:08:21	15096381	1524734481	0	101	477		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444895/SRR8444895.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253734	SAMN10752132	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563816							no					GEO	SRA835179		public	66A99C6C4F191492E79F4219857C288A	4B2C4CFE5524B92E2913955A24978459		
SRX5252029	SRR8444896	2019-01-23 17:35:17	2019-01-15 16:07:09	10012861	1011298961	0	101	319		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444896/SRR8444896.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253735	SAMN10752131	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563817							no					GEO	SRA835179		public	CBCA20E1B48326D67DDD95181D7E984E	74A4735356DD7633176D7CA95444A954		
SRX5252030	SRR8444897	2019-01-23 17:35:17	2019-01-15 16:08:20	11433816	1154815416	0	101	366		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444897/SRR8444897.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253736	SAMN10752130	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563818							no					GEO	SRA835179		public	EEE3BE8EA2A6B6C3EAD74CEBB3792402	AEBB2B83E70972158F08257B33D9B7A6		
SRX5252031	SRR8444898	2019-01-23 17:35:17	2019-01-15 16:07:57	9833718	993205518	0	101	349		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444898/SRR8444898.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253737	SAMN10752128	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563819							no					GEO	SRA835179		public	790D949C218C59095722A9938568269B	700B4F01EA01F249C6EFA17217F419A9		
SRX5252032	SRR8444899	2019-01-23 17:35:17	2019-01-15 16:08:31	13730958	1386826758	0	101	436		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444899/SRR8444899.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253738	SAMN10752127	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563820							no					GEO	SRA835179		public	6DABC60DEE16B346687077CB1D28F4E2	CFA62D0939AD1A20AF4966E6E4C3FBBD		
SRX5252033	SRR8444900	2019-01-23 17:35:17	2019-01-15 16:10:23	15771444	1592915844	0	101	500		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444900/SRR8444900.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253739	SAMN10752126	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563821							no					GEO	SRA835179		public	F032328526BF34DC7E8DC1B2434FDF3F	40E16DCAD386D50E34A28B77388BD373		
SRX5252034	SRR8444901	2019-01-23 17:35:17	2019-01-15 16:08:03	10729389	1083668289	0	101	384		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444901/SRR8444901.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253740	SAMN10752125	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563822							no					GEO	SRA835179		public	8CBD0C3CD54F18D99D7570AF3689F9DD	106BC05BA299D788703F2B08033B0A1A		
SRX5252035	SRR8444902	2019-01-23 17:35:17	2019-01-15 16:08:52	12168129	1228981029	0	101	433		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444902/SRR8444902.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253741	SAMN10752123	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563823							no					GEO	SRA835179		public	83C304C729BC75882DE3EFE559A31D5E	0E8492062D01DAFD27EDD122DABBFD53		
SRX5252036	SRR8444903	2019-01-23 17:35:17	2019-01-15 16:08:16	11099660	1121065660	0	101	352		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444903/SRR8444903.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253742	SAMN10752122	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563824							no					GEO	SRA835179		public	1F11F393A567C2566339494133F3C487	84446ECAC5DFD0ACB219BFDB3625E26D		
SRX5252037	SRR8444904	2019-01-23 17:35:17	2019-01-15 16:07:45	10478056	1058283656	0	101	336		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444904/SRR8444904.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253743	SAMN10752121	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563825							no					GEO	SRA835179		public	2D993BB7BB4E13A6DF1B665C79A1EDF1	B4B3E5456F84F3CAA5E23A2ACACF3A32		
SRX5252038	SRR8444905	2019-01-23 17:35:17	2019-01-15 16:07:51	9138625	923001125	0	101	326		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444905/SRR8444905.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253744	SAMN10752120	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563826							no					GEO	SRA835179		public	3C32C70B25877284061AA18E64FA80C8	16B31B66AC895E427DA2A0F6F0ACFE08		
SRX5252039	SRR8444906	2019-01-23 17:35:17	2019-01-15 16:06:44	7625402	770165602	0	101	254		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444906/SRR8444906.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253745	SAMN10752118	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563827							no					GEO	SRA835179		public	ADCD8189D73BE56D64E00AF31D66B384	9C817736C6D8BC9A8329E10EC6C32E21		
SRX5252040	SRR8444907	2019-01-23 17:35:17	2019-01-15 16:08:49	15234277	1538661977	0	101	495		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444907/SRR8444907.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253746	SAMN10752117	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563828							no					GEO	SRA835179		public	F599222A0977439A9E9141372CCFB3C1	54721D94EB34CDF4F2D517310F31ED98		
SRX5252041	SRR8444908	2019-01-23 17:35:17	2019-01-15 16:07:21	9695034	979198434	0	101	311		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444908/SRR8444908.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253747	SAMN10752116	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563829							no					GEO	SRA835179		public	930B7F52800B41F6931E81B6BC3328CB	F78AA334207A6B42D9D718402E5698EC		
SRX5252042	SRR8444909	2019-01-23 17:35:17	2019-01-15 16:08:10	10518723	1062391023	0	101	338		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444909/SRR8444909.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253749	SAMN10752114	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563830							no					GEO	SRA835179		public	F187B06D3F87ECB6BEE59E8712F8CB93	9D48BB932D9B00FC17C660348A781363		
SRX5252043	SRR8444910	2019-01-23 17:35:17	2019-01-15 16:08:02	9722851	982007951	0	101	347		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444910/SRR8444910.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253748	SAMN10752113	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563831							no					GEO	SRA835179		public	20A1DE2D0033692B906523768FBD1A7C	AD1FBF0A623F479E977C8E81CF0A3A26		
SRX5252044	SRR8444911	2019-01-23 17:35:17	2019-01-15 16:08:05	9764983	986263283	0	101	322		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444911/SRR8444911.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253750	SAMN10752111	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563832							no					GEO	SRA835179		public	B55B1D1024C13E7584C110C39BE25B5E	9E4B7296DAD48FBC51E11EAB25FE10B2		
SRX5252045	SRR8444912	2019-01-23 17:35:17	2019-01-15 16:08:59	12777515	1290529015	0	101	406		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444912/SRR8444912.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253751	SAMN10752110	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563833							no					GEO	SRA835179		public	3BFC3C7D2CC7B9CC7D480E16B32D2EF0	EE2D0676084EB11FCF0937F0BAAEFFD7		
SRX5252046	SRR8444913	2019-01-23 17:35:17	2019-01-15 16:07:02	8329302	841259502	0	101	269		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444913/SRR8444913.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253753	SAMN10752109	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563834							no					GEO	SRA835179		public	54B8139B8CF78FA7CA12AE37BD98E30A	B7491F5A53E00B8EEA3E14350EF26B78		
SRX5252047	SRR8444914	2019-01-23 17:35:17	2019-01-15 16:06:45	7183329	725516229	0	101	254		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444914/SRR8444914.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253752	SAMN10752107	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563835							no					GEO	SRA835179		public	403B499E464D494F1ED8D16F87379369	F4641003D1E2DD935A0ABC72458E00F8		
SRX5252048	SRR8444915	2019-01-23 17:35:17	2019-01-15 16:08:18	10188598	1029048398	0	101	336		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444915/SRR8444915.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253754	SAMN10752103	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563836							no					GEO	SRA835179		public	0AA631F54D0A58F9F2A0362E85C50F34	0BCAFEEA3AB9EF978C859F0087E62A98		
SRX5252049	SRR8444916	2019-01-23 17:35:17	2019-01-15 16:08:49	12100915	1222192415	0	101	387		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444916/SRR8444916.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253755	SAMN10752102	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563837							no					GEO	SRA835179		public	5AA5C4522CA6FBADB173974E4B9A86F2	F6273B3AE64201D7F8ABD205A1E98533		
SRX5252050	SRR8444917	2019-01-23 17:35:17	2019-01-15 16:07:55	9665305	976195805	0	101	312		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444917/SRR8444917.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253756	SAMN10752101	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563838							no					GEO	SRA835179		public	5F614F1F9851E40ABD3671701508A566	BCF28B5696B5320789E965883A44F02C		
SRX5252051	SRR8444918	2019-01-23 17:35:17	2019-01-15 16:06:58	8288440	837132440	0	101	293		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444918/SRR8444918.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253757	SAMN10752099	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563839							no					GEO	SRA835179		public	54A8261B9233DBE4EBA3CB3E6C46C4AF	B7073A1E475416E8D09120546A7198CD		
SRX5252052	SRR8444919	2019-01-23 17:35:18	2019-01-15 16:07:53	11145865	1125732365	0	101	368		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444919/SRR8444919.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253758	SAMN10752098	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563840							no					GEO	SRA835179		public	356E6F1AD747E350F25D2674C221453E	E36A2F265733DD694BF9E9F8670E4502		
SRX5252053	SRR8444920	2019-01-23 17:35:18	2019-01-15 16:09:12	15401510	1555552510	0	101	499		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444920/SRR8444920.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253759	SAMN10752097	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563841							no					GEO	SRA835179		public	91D8E408091392B99904381F843D1415	3B59E55B35953D47953EF9955B6295C9		
SRX5252054	SRR8444921	2019-01-23 17:35:18	2019-01-15 16:08:02	11250696	1136320296	0	101	368		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444921/SRR8444921.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253760	SAMN10752104	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563842							no					GEO	SRA835179		public	7B6CCA1EC45AA99D5CA11EEA54516564	2DB9E53619052ADE4B5082D4F4A4ADDA		
SRX5252055	SRR8444922	2019-01-23 17:35:18	2019-01-15 16:09:14	13551555	1368707055	0	101	440		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444922/SRR8444922.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253762	SAMN10752096	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563843							no					GEO	SRA835179		public	B6C83C949A96B7E4A685739EF884BF90	BB52DE74C46EDCFD5ACB14729A502354		
SRX5252056	SRR8444923	2019-01-23 17:35:18	2019-01-15 16:09:18	15779162	1593695362	0	101	514		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444923/SRR8444923.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253761	SAMN10752095	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563844							no					GEO	SRA835179		public	4A86FB7F453928DB95D12902CCB6CD4F	5B61D0D05BD2ABF7953A95A12CFA0ACA		
SRX5252057	SRR8444924	2019-01-23 17:35:18	2019-01-15 16:08:46	14080833	1422164133	0	101	455		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444924/SRR8444924.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253763	SAMN10752094	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563845							no					GEO	SRA835179		public	C200AB6B405D3DA59BD6D1D8099693C9	868645F28D50B5CF835BBD1B0A639DE2		
SRX5252058	SRR8444925	2019-01-23 17:35:18	2019-01-15 16:10:58	15804604	1596265004	0	101	511		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444925/SRR8444925.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253764	SAMN10752093	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563846							no					GEO	SRA835179		public	AA42958F9F2B5702E8B2950EC0E205C7	2A749A988B44B34E12D8E037194BB3F7		
SRX5252059	SRR8444926	2019-01-23 17:35:18	2019-01-15 16:09:21	15471581	1562629681	0	101	504		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444926/SRR8444926.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253765	SAMN10752141	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563847							no					GEO	SRA835179		public	A68C6BD19ED4E2D566536EB1635EE93A	C0A0330CEC3BE58683D8BCB999859DF2		
SRX5252060	SRR8444927	2019-01-23 17:35:18	2019-01-15 16:08:25	10959515	1106911015	0	101	359		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444927/SRR8444927.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253766	SAMN10752140	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563848							no					GEO	SRA835179		public	CE152B456576CE5CA8842E00391D1E2A	51E60A67AF662836542D069C018446F3		
SRX5252061	SRR8444928	2019-01-23 17:35:18	2019-01-15 16:09:28	13313508	1344664308	0	101	429		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/444/SRR8444928/SRR8444928.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP179633	PRJNA515282	3.0	515282	SRS4253767	SAMN10752139	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM3563849							no					GEO	SRA835179		public	9E085F59C08DC7B0FDC6D757467C260C	C730AAADD46B7D62C93272AAA50DB3F1		
SRX5329169	SRR8526359	2019-02-04 06:44:12	2019-02-04 06:41:36	28716903	5743380600	28716903	200	2178		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/526/SRR8526359.sralite.1	AGABY	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183340	PRJNA457135		457135	SRS4323837	SAMN09064503	simple	542	Zymomonas mobilis	Gp0250115							no					JGI	SRA843713		public	DD576062BD72FB362B97D5ED614B2269	1CE4C5C06D2163596581B887090094E5		
SRX5329170	SRR8526358	2019-02-04 06:44:12	2019-02-04 06:41:17	30836014	6167202800	30836014	200	2327		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/526/SRR8526358.sralite.1	AGABX	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183341	PRJNA457134		457134	SRS4323838	SAMN09064470	simple	542	Zymomonas mobilis	Gp0250114							no					JGI	SRA843713		public	2751433F4005C40A991D71D8DADA3946	B2CC9CCA117A2F050B9295547065AF7D		
SRX5329171	SRR8526357	2019-02-04 06:46:14	2019-02-04 06:43:28	33390854	6678170800	33390854	200	2641		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/526/SRR8526357.sralite.1	AGABA	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183342	PRJNA457122		457122	SRS4323839	SAMN09064481	simple	542	Zymomonas mobilis	Gp0250102							no					JGI	SRA843713		public	D9A2B488795B115A74821062DEE70F6B	93875BDA842F61373581C081BFD3F429		
